Year,State,Net Job Creation Rate,Births,DHS Denominator,Deaths,Entered,Entered Rate,Establishment Exit,Exited,Exited Rate,Firm Exits.Count,Job Creation.Continuers,Job Creation.Count,Job Creation.Rate,Job Destruction,Job Destruction.Continuers,Job Destruction.Count,Job Destruction.Rate,Net Job Creation,Number of Firms,Physical Locations,Rate/Births,Rate/Deaths,Reallocation Rate
2007,New Hampshire,0.5,26782,562318,22783,3770,10.7,2244,3484,9.9,2233,52954,79736,14.2,13035,54218,77001,13.7,2735,28918,35212,4.8,4.1,27.4
2007,New Jersey,1,204154,3610285,176524,24482,11.4,15366,23253,10.9,15300,364499,568653,15.8,84378,359089,535613,14.8,33040,180965,214977,5.7,4.9,29.6
2007,New Mexico,3.1,49000,630024,28392,4908,11.9,2491,3935,9.5,2469,66614,115614,18.4,14656,68159,96551,15.3,19063,33451,41765,7.8,4.5,30.6
2007,New York,0.6,399094,7499186,379960,52189,11.4,32022,47542,10.4,31816,719290,1118384,14.9,183250,695397,1075357,14.3,43027,387203,458493,5.3,5.1,28.6
2007,North Carolina,2.2,214550,3539610,164685,25057,12.5,12278,19291,9.6,12116,374803,589353,16.7,79195,349978,514663,14.5,74690,157050,203768,6.1,4.7,29
2007,North Dakota,3.3,17774,283220,11507,1923,10.1,923,1603,8.4,912,28104,45878,16.2,6852,24963,36470,12.9,9408,15645,19170,6.3,4.1,25.8
2007,Ohio,-0.1,248663,4776490,210758,23946,9.8,14011,23300,9.5,13776,429840,678503,14.2,99005,471673,682431,14.3,-3928,182916,245813,5.2,4.4,28.4
2007,Oklahoma,2.3,77023,1282434,61668,9383,11.5,4986,7571,9.3,4940,144494,221517,17.3,32392,130837,192505,15,29012,65032,82232,6,4.8,30
2007,Oregon,1.7,81241,1458850,65546,12340,12.5,6235,9682,9.8,6164,148299,229540,15.7,33884,138846,204392,14,25148,81717,100301,5.6,4.5,28
2007,Pennsylvania,1.1,252168,5161012,219194,27097,9.8,14926,24983,9,14727,484415,736583,14.3,91845,460681,679875,13.2,56708,214521,277520,4.9,4.2,26.4
2007,Rhode Island,1.4,20693,438139,17631,2734,10.1,1763,2715,10.1,1748,41641,62334,14.2,10314,38338,55969,12.8,6365,23132,26964,4.7,4,25.6
2007,South Carolina,1.7,103032,1626298,75528,11744,12.2,6123,9114,9.5,6035,168221,271253,16.7,38306,168767,244295,15,26958,75140,97362,6.3,4.6,30
2007,South Dakota,2,17987,321366,14128,2471,10.9,1233,1994,8.8,1229,30071,48058,15,7420,27631,41759,13,6299,19196,22911,5.6,4.4,26
2007,Tennessee,1.4,137346,2470788,117044,14394,11.6,7498,11806,9.5,7401,273902,411248,16.6,50216,259738,376782,15.2,34466,93687,125759,5.6,4.7,30.4
2007,Texas,4.2,635983,8726014,469560,60291,13,29838,46691,10.1,29483,1062424,1698407,19.5,219750,863674,1333234,15.3,365173,349591,469229,7.3,5.4,30.6
2007,Utah,5.4,70275,1057626,51916,9676,16.2,4026,6319,10.6,4008,136319,206594,19.5,26435,97209,149125,14.1,57469,50829,61337,6.6,4.9,28.2
2007,Vermont,3.4,13145,266249,10705,2029,10.3,1096,1861,9.4,1088,28944,42089,15.8,5047,22262,32967,12.4,9122,17094,19849,4.9,4,24.8
2007,Virginia,0.4,173876,3145819,157480,21084,11.8,10701,17544,9.9,10590,342434,516310,16.4,69289,345990,503470,16,12840,138162,179877,5.5,5,32
2007,Washington,3.8,145357,2439719,119696,21222,13.3,10630,16810,10.6,10561,282864,428221,17.6,57595,215919,335615,13.8,92606,131402,161294,6,4.9,27.6
2007,West Virginia,0.1,32272,578025,25866,3600,9.7,2202,3416,9.2,2163,53399,85671,14.8,14133,59318,85184,14.7,487,28886,37304,5.6,4.5,29.4
2007,Wisconsin,0.7,111864,2470623,90916,12957,9.9,7162,11947,9.1,7085,215104,326968,13.2,44412,218869,309785,12.5,17183,103199,131286,4.5,3.7,25
2007,Wyoming,4.5,12920,205331,10329,2331,13,1110,1691,9.4,1102,25360,38280,18.6,5347,18654,28983,14.1,9297,15690,18238,6.3,5,28.2
2008,Alabama,0.5,78618,1706236,72377,8962,9.3,6235,8375,8.7,6228,157099,235717,13.8,40904,155255,227632,13.3,8085,72666,96133,4.6,4.2,26.6
2008,Alaska,2.3,11169,243073,7369,1859,11,1056,1731,10.3,1055,24773,35942,14.8,5020,23027,30396,12.5,5546,13600,16897,4.6,3,25
2008,Arizona,-2.2,143226,2329160,114421,15715,12.7,10249,14298,11.6,10222,214253,357479,15.3,71871,293954,408375,17.5,-50896,94692,123829,6.1,4.9,30.6
2008,Arkansas,0.1,44767,1022270,33530,5688,9.4,3989,5412,8.9,3979,82766,127533,12.5,22908,92928,126458,12.4,1075,46963,60728,4.4,3.3,24.8
2008,California,0.4,760834,13636472,649961,89808,11.5,59738,83640,10.7,59625,1332441,2093275,15.4,415529,1397705,2047666,15,45609,623470,781622,5.6,4.8,30
2008,Colorado,2.3,123614,2051948,98674,16802,12.4,9833,14839,11,9818,215637,339251,16.5,57149,192373,291047,14.2,48204,110706,136128,6,4.8,28.4
2008,Connecticut,1.8,83030,1540645,55547,7693,9.2,4937,7214,8.6,4936,149035,232065,15.1,31159,149189,204736,13.3,27329,67748,84082,5.4,3.6,26.6
2008,Delaware,1.5,21986,383273,13235,2320,10.3,1536,2255,10,1536,38664,60650,15.8,7615,41528,54763,14.3,5887,17863,22492,5.7,3.5,28.6
2008,District of Columbia,2.4,20445,469428,14915,1968,10,918,1584,8.1,917,42356,62801,13.4,5406,36560,51475,11,11326,15692,19763,4.4,3.2,22
2008,Florida,-1.1,436135,6996652,372201,55755,12.5,43737,59285,13.3,43639,644925,1081060,15.5,238360,791259,1163460,16.6,-82400,356383,444842,6.2,5.3,31
2008,Geogia,0.2,229777,3617140,197189,24133,11.9,15838,22238,11,15827,343567,573344,15.9,102339,369482,566671,15.7,6673,157375,203885,6.4,5.5,31.4
2008,Hawaii,0.3,22223,513837,17302,2689,8.9,1849,2602,8.6,1847,42881,65104,12.7,11532,46414,63716,12.4,1388,23717,30128,4.3,3.4,24.8
2008,Idaho,-1.3,29055,539087,26370,4850,11.9,3333,4694,11.5,3318,46830,75885,14.1,19039,56711,83081,15.4,-7196,33945,40649,5.4,4.9,28.2
2008,Illinois,2.3,262969,5384046,192868,28500,10,17584,26448,9.3,17559,521208,784177,14.6,110403,468151,661019,12.3,123158,226514,286653,4.9,3.6,24.6
2008,Indiana,-0.3,109637,2615628,99837,12301,9,8374,11995,8.7,8371,224071,333708,12.8,60064,244051,343888,13.1,-10180,103458,137213,4.2,3.8,25.6
2008,Iowa,1.7,46812,1294321,39818,6104,8.2,3948,5908,8,3945,115918,162730,12.6,22999,100849,140667,10.9,22063,57371,74301,3.6,3.1,21.8
2008,Kansas,2,47419,1153430,39231,6320,9.1,4083,5826,8.4,4079,108029,155448,13.5,25341,93440,132671,11.5,22777,54540,69315,4.1,3.4,23
2008,Kentucky,1.5,85768,1541639,58822,7540,8.9,5260,7314,8.6,5245,137362,223130,14.5,39214,140939,199761,13,23369,64390,84928,5.6,3.8,26
2008,Louisiana,1.2,78226,1629772,61483,9297,9.8,5607,7724,8.1,5604,161005,239231,14.7,40881,158713,220196,13.5,19035,74463,95650,4.8,3.8,27
2008,Maine,1.2,20837,498135,19474,3469,9.5,2363,3577,9.8,2362,43867,64704,13,12756,39308,58782,11.8,5922,29818,36453,4.2,3.9,23.6
2008,Maryland,0.8,105259,2208003,96296,12209,9.8,8267,12017,9.6,8261,207867,313126,14.2,51635,200138,296434,13.4,16692,99512,124979,4.8,4.4,26.8
2008,Massachusetts,0.7,130541,3059151,107873,14093,9,9362,13769,8.8,9361,263894,394435,12.9,57170,265986,373859,12.2,20576,125940,157417,4.3,3.5,24.4
2008,Michigan,-0.6,180795,3625301,171559,18970,9.2,14031,20189,9.8,13996,328321,509116,14,113506,358287,529846,14.6,-20730,159766,205229,5,4.7,28
2008,Minnesota,0,115541,2517548,89085,12347,9.4,7896,12170,9.3,7894,210840,326381,13,54139,238898,327983,13,-1602,103933,131288,4.6,3.5,26
2008,Mississippi,1.2,42641,935607,36648,5366,9.6,3768,4946,8.8,3767,87188,129829,13.9,23111,82075,118723,12.7,11106,43035,56200,4.6,3.9,25.4
2008,Missouri,1.3,121905,2452162,84171,13371,9.7,9336,12982,9.4,9328,220235,342140,14,51347,226133,310304,12.7,31836,106720,138276,5,3.4,25.4
2008,Montana,2.1,17364,352849,14716,3505,10.8,2152,3180,9.8,2150,34960,52324,14.8,10279,30196,44912,12.7,7412,27792,32458,4.9,4.2,25.4
2008,Nebraska,1.1,32907,794079,24323,4118,8.8,2513,3765,8,2513,71837,104744,13.2,13956,72123,96446,12.1,8298,37467,47090,4.1,3.1,24.2
2008,Nevada,-2.3,73980,1166838,56422,7673,14.2,5147,6837,12.7,5140,104017,177997,15.3,35134,149269,205691,17.6,-27694,42952,54299,6.3,4.8,30.6
2008,New Hampshire,3.8,28588,570408,19002,3251,9.3,2286,3272,9.4,2285,62441,91029,16,12191,50380,69382,12.2,21647,28565,34921,5,3.3,24.4
2008,New Jersey,0,190173,3611772,157381,21852,10.2,16089,22223,10.4,16075,323816,513989,14.2,92558,354110,511491,14.2,2498,178769,213286,5.3,4.4,28.4
2008,New Mexico,1,35380,635396,25971,4388,10.5,2741,3974,9.5,2740,59691,95071,15,16765,62998,88969,14,6102,33434,41824,5.6,4.1,28
2008,New York,1.9,389779,7554581,304836,49839,10.9,31836,43955,9.6,31791,697250,1087029,14.4,196343,640582,945418,12.5,141611,389295,461798,5.2,4,25
2008,North Carolina,1.1,182847,3564766,137177,21338,10.5,13531,18713,9.2,13506,325417,508264,14.3,84991,334931,472108,13.2,36156,156461,204333,5.1,3.8,26.4
2008,North Dakota,2.4,11143,290123,8681,1684,8.8,931,1401,7.3,929,27885,39028,13.5,6858,23620,32301,11.1,6727,15704,19275,3.8,3,22.2
2008,Ohio,-0.6,206401,4729480,197547,19929,8.2,14429,21412,8.8,14400,394178,600579,12.7,106697,431406,628953,13.3,-28374,179209,241853,4.4,4.2,25.4
2008,Oklahoma,2.3,69189,1303599,48119,8511,10.3,5192,7157,8.7,5183,128876,198065,15.2,30666,120164,168283,12.9,29782,65276,82984,5.3,3.7,25.8
2008,Oregon,0.9,68135,1467173,56030,10823,10.8,6940,9755,9.8,6938,133687,201822,13.8,37828,133601,189631,12.9,12191,81599,100461,4.6,3.8,25.8
2008,Pennsylvania,1.5,225487,5192051,170381,24575,8.9,15138,21951,7.9,15121,454611,680098,13.1,99893,430094,600475,11.6,79623,213176,277621,4.3,3.3,23.2
2008,Rhode Island,-0.8,21238,437349,15894,2443,9.1,1777,2692,10.1,1775,33419,54657,12.5,9430,42272,58166,13.3,-3509,22775,26583,4.9,3.6,25
2008,South Carolina,1.2,76753,1636862,57984,9699,10,6510,8945,9.2,6506,158380,235133,14.4,37788,158134,216118,13.2,19015,74452,97154,4.7,3.5,26.4
2008,South Dakota,3.3,15576,326294,11506,2185,9.5,1364,1916,8.4,1360,30456,46032,14.1,7540,23644,35150,10.8,10882,19153,22996,4.8,3.5,21.6
2008,Tennessee,0.5,131254,2478082,89861,13042,10.4,8274,11156,8.9,8262,231444,362698,14.6,59292,258539,348400,14.1,14298,93094,126432,5.3,3.6,28.2
2008,Texas,2.8,564321,8960271,391237,53790,11.5,31288,43439,9.3,31198,964216,1528537,17.1,233904,890224,1281461,14.3,247076,352462,474307,6.3,4.4,28.6
2008,Utah,1.8,56715,1089904,53734,8111,13.2,4921,7035,11.4,4919,123641,180356,16.5,32742,106542,160276,14.7,20080,51292,61940,5.2,4.9,29.4
2008,Vermont,1.2,11833,270929,9336,1724,8.8,1167,1801,9.2,1167,21038,32871,12.1,6398,20245,29581,10.9,3290,16857,19608,4.4,3.4,21.8
2008,Virginia,0.5,154088,3138202,129704,18346,10.3,11747,17198,9.6,11719,303394,457482,14.6,64120,314252,443956,14.1,13526,137392,179167,4.9,4.1,28.2
2008,Washington,1.6,116939,2490976,101205,18980,11.8,11417,16293,10.1,11414,244311,361250,14.5,64943,221134,322339,12.9,38911,131990,162537,4.7,4.1,25.8
2008,West Virginia,0.9,22237,576985,18945,2942,8,2296,3115,8.4,2296,52913,75150,13,11841,50993,69938,12.1,5212,28335,36906,3.9,3.3,24.2
2008,Wisconsin,0.8,92929,2476303,78924,11023,8.5,7504,11024,8.5,7453,199751,292680,11.8,48839,194355,273279,11,19401,101772,130290,3.8,3.2,22
2008,Wyoming,3.8,13141,212960,9552,2065,11.3,1184,1786,9.8,1183,25026,38167,17.9,5696,20480,30032,14.1,8135,15787,18368,6.2,4.5,28.2
2009,Alabama,-5.6,65304,1649880,65259,7519,8,6723,9425,10,6704,109719,175023,10.6,36116,202128,267387,16.2,-92364,70162,93377,4,4,21.2
2009,Alaska,1.7,12482,246886,10636,1716,10.2,1039,1793,10.7,1019,26846,39328,15.9,5174,24436,35072,14.2,4256,13338,16708,5.1,4.3,28.4
2009,Arizona,-8.8,114252,2190657,148847,12483,10.4,11496,16725,13.9,11454,157032,271284,12.4,68743,314489,463336,21.2,-192052,89209,117975,5.2,6.8,24.8
2009,Arkansas,-5,41703,992135,42965,5128,8.6,4134,5798,9.7,4122,65880,107583,10.8,23510,113993,156958,15.8,-49375,45818,59583,4.2,4.3,21.6
2009,California,-6,617777,13152313,650592,77068,10,62503,90213,11.7,62297,955015,1572792,12,369291,1713517,2364109,18,-791317,603592,760096,4.7,4.9,24
2009,Colorado,-4.6,100849,2015038,107228,13980,10.5,10604,16450,12.3,10587,158738,259587,12.9,63864,245742,352970,17.5,-93383,107011,132203,5,5.3,25.8
2009,Connecticut,-5.1,52952,1507128,56524,6257,7.6,5150,7969,9.6,5128,100620,153572,10.2,30772,174325,230849,15.3,-77277,65542,81635,3.5,3.8,20.4
2009,Delaware,-3.5,20950,375756,15751,2000,9.1,1459,2362,10.7,1457,24523,45473,12.1,7739,42911,58662,15.6,-13189,17272,21873,5.6,4.2,24.2
2009,District of Columbia,0.7,18703,474864,13643,1836,9.3,939,1713,8.7,936,41662,60365,12.7,5809,43356,56999,12,3366,15523,19694,3.9,2.9,24
2009,Florida,-6.7,366334,6675773,362522,48630,11.2,42873,61236,14.1,42645,479233,845567,12.7,217397,935747,1298269,19.4,-452702,339120,426736,5.5,5.4,25.4
2009,Geogia,-5.9,183760,3484607,182777,19402,9.7,17357,24941,12.5,17251,247212,430972,12.4,110720,455110,637887,18.3,-206915,149668,195693,5.3,5.2,24.8
2009,Hawaii,-5.3,19860,497508,18661,2413,8.1,1852,2722,9.1,1848,30551,50411,10.1,10453,57977,76638,15.4,-26227,23197,29631,4,3.8,20.2
2009,Idaho,-6.8,23916,514604,25244,3623,9.2,3463,5315,13.4,3463,33209,57125,11.1,16011,67070,92314,17.9,-35189,31896,38562,4.6,4.9,22.2
2009,Illinois,-5.9,204167,5258092,217824,24157,8.6,18358,29069,10.3,18307,339684,543851,10.3,115899,633815,851639,16.2,-307788,219962,279176,3.9,4.1,20.6
2009,Indiana,-5.9,91730,2517770,99904,10175,7.5,8449,12758,9.5,8376,176663,268393,10.7,50973,318964,418868,16.6,-150475,100048,133404,3.6,4,21.4
2009,Iowa,-2.2,44560,1285871,37308,5203,7.1,3986,5908,8,3982,96028,140588,10.9,24510,131350,168658,13.1,-28070,56255,73156,3.5,2.9,21.8
2009,Kansas,-2.7,41895,1143428,37779,5245,7.7,4171,6080,8.9,4163,84159,126054,11,24629,118791,156570,13.7,-30516,53274,67992,3.7,3.3,22
2009,Kentucky,-4.5,60790,1507615,54014,6671,8,5229,7578,9,5205,103269,164059,10.9,30803,178353,232367,15.4,-68308,62735,83313,4,3.6,21.8
2009,Louisiana,-0.6,71686,1626084,60317,7926,8.3,5699,8085,8.5,5698,140011,211697,13,34714,161246,221563,13.6,-9866,73649,94936,4.4,3.7,26
2009,Maine,-3.8,17513,489262,17675,2819,7.9,2379,3763,10.5,2378,32781,50294,10.3,11482,51554,69229,14.1,-18935,28598,35206,3.6,3.6,20.6
2009,Maryland,-4,86147,2158142,90153,10545,8.6,8245,12771,10.4,8212,158771,244918,11.3,46629,240578,330731,15.3,-85813,95892,121538,4,4.2,22.6
2009,Massachusetts,-3.4,105364,2995655,106166,12166,7.9,9378,14787,9.5,9322,202549,307913,10.3,55799,303936,410102,13.7,-102189,121876,153232,3.5,3.5,20.6
2009,Michigan,-6.7,144970,3478306,164632,15710,7.8,13854,21855,10.9,13799,256280,401250,11.5,98250,467633,632265,18.2,-231015,153290,197404,4.2,4.7,23
2009,Minnesota,-5.1,89141,2442668,88814,10732,8.3,7804,12828,9.9,7764,176196,265337,10.9,52176,301549,390363,16,-125026,100846,128178,3.6,3.6,21.8
2009,Mississippi,-4.3,45076,916080,38165,4471,8.1,3767,5237,9.4,3749,59556,104632,11.4,22065,105275,143440,15.7,-38808,41861,55013,4.9,4.2,22.8
2009,Missouri,-4.3,93957,2401047,104372,11423,8.4,9693,14007,10.3,9675,172874,266831,11.1,59326,265311,369683,15.4,-102852,103325,134648,3.9,4.3,22.2
2009,Montana,-5,12305,346462,15132,2763,8.7,2267,3687,11.6,2267,26792,39097,11.3,8893,41272,56404,16.3,-17307,26670,31254,3.6,4.4,22.6
2009,Nebraska,-2.6,29063,786544,29951,3631,7.8,2469,3811,8.2,2462,55992,85055,10.8,14972,75700,105651,13.4,-20596,37043,46618,3.7,3.8,21.6
2009,Nevada,-9.7,59324,1091256,57168,6517,12.3,5445,7632,14.4,5413,79386,138710,12.7,35587,187530,244698,22.4,-105988,41072,52478,5.4,5.2,25.4
2009,New Hampshire,-4.4,18977,567450,21416,2765,8.1,2331,3579,10.4,2326,39693,58670,10.3,11749,62070,83486,14.7,-24816,27521,33799,3.3,3.8,20.6
2009,New Jersey,-5.5,143706,3492410,160696,18642,8.9,16552,24053,11.5,16514,248797,392503,11.2,93382,423550,584246,16.7,-191743,171218,205730,4.1,4.6,22.4
2009,New Mexico,-4,25829,621597,26660,3562,8.7,3001,4304,10.5,2997,48326,74155,11.9,15604,72166,98826,15.9,-24671,32272,40705,4.2,4.3,23.8
2009,New York,-3.4,307453,7462859,290803,45488,9.9,33219,48469,10.6,33153,527788,835241,11.2,176848,799935,1090738,14.6,-255497,383366,456158,4.1,3.9,22.4
2009,North Carolina,-5.8,148087,3449936,143616,17508,8.7,15121,21888,10.9,15069,218621,366708,10.6,80082,423051,566667,16.4,-199959,149439,197716,4.3,4.2,21.2
2009,North Dakota,-0.7,11912,291350,11345,1505,7.8,958,1508,7.9,957,23157,35069,12,7038,25775,37120,12.7,-2051,15624,19170,4.1,3.9,24
2009,Ohio,-5.2,181103,4564712,187003,17359,7.3,14499,22159,9.3,14307,305156,486259,10.7,100080,537468,724471,15.9,-238212,172788,234803,4,4.1,21.4
2009,Oklahoma,-2.4,57140,1295431,58167,7298,8.9,5245,7376,8.9,5236,101929,159069,12.3,35080,132085,190252,14.7,-31183,64651,82358,4.4,4.5,24.6
2009,Oregon,-7.5,54402,1414710,61250,8699,8.8,7734,11408,11.6,7722,97133,151535,10.7,34388,195541,256791,18.2,-105256,77779,96649,3.8,4.3,21.4
2009,Pennsylvania,-3.4,177554,5112881,190880,20912,7.6,15143,23435,8.5,15000,349169,526723,10.3,97546,509788,700668,13.7,-173945,208835,273060,3.5,3.7,20.6
2009,Rhode Island,-4.8,14222,420374,19742,1978,7.6,1876,2895,11.2,1875,30683,44905,10.7,12364,45539,65281,15.5,-20376,21652,25369,3.4,4.7,21.4
2009,South Carolina,-6.4,74027,1584474,70560,8234,8.6,7352,10485,11,7269,99863,173890,11,39164,204428,274988,17.4,-101098,71286,93904,4.7,4.5,22
2009,South Dakota,-1.4,13765,328010,11923,1906,8.3,1330,1994,8.7,1330,24639,38404,11.7,7702,31076,42999,13.1,-4595,18901,22752,4.2,3.6,23.4
2009,Tennessee,-6.7,95798,2386233,98936,10414,8.4,8719,12494,10.1,8676,159967,255765,10.7,58061,316745,415681,17.4,-159916,89911,123069,4,4.1,21.4
2009,Texas,-2.7,478943,8908457,392950,47938,10.2,32203,46739,9.9,31994,733767,1212710,13.6,213008,1062608,1455558,16.3,-242848,348661,471556,5.4,4.4,27.2
2009,Utah,-4.5,50969,1070249,56130,6838,11.3,5714,8466,14,5711,90808,141777,13.2,32281,133063,189193,17.7,-47416,48715,59643,4.8,5.2,26.4
2009,Vermont,-2.7,11153,267430,10115,1527,7.9,1181,1893,9.8,1175,17320,28473,10.6,5266,25558,35673,13.3,-7200,16258,19070,4.2,3.8,21.2
2009,Virginia,-3.5,147830,3068091,126001,16294,9.2,12138,18132,10.2,12110,221504,369334,12,66668,350618,476619,15.5,-107285,133184,175757,4.8,4.1,24
2009,Washington,-5.1,100028,2434700,109870,15081,9.5,12865,19196,12,12846,209907,309935,12.7,63786,323049,432919,17.8,-122984,126072,156869,4.1,4.5,25.4
2009,West Virginia,-1.2,22253,573846,17025,2651,7.3,2161,3038,8.3,2159,44792,67045,11.7,10657,57187,74212,12.9,-7167,27556,36314,3.9,3,23.4
2009,Wisconsin,-4.6,73841,2413196,84741,9495,7.4,7535,11599,9,7519,147007,220848,9.2,46369,249292,334033,13.8,-113185,98835,127318,3.1,3.5,18.4
2009,Wyoming,-3.1,9117,211114,9584,1772,9.7,1256,1831,10,1255,19097,28214,13.4,5876,25300,34884,16.5,-6670,15567,18185,4.3,4.5,26.8
2010,Alabama,-2.4,61672,1575651,63404,7236,7.9,5891,8278,9,5861,115251,176923,11.2,40694,150626,214030,13.6,-37107,68309,91611,3.9,4,22.4
2010,Alaska,1.2,9272,249695,7519,1648,9.8,849,1448,8.6,841,24863,34135,13.7,4196,23812,31331,12.5,2804,13381,16841,3.7,3,25
2010,Arizona,-2.3,123771,2056376,101831,12266,10.6,9345,13916,12,9288,168967,292738,14.2,54758,237023,338854,16.5,-46116,86469,115033,6,5,28.4
2010,Arkansas,-0.1,43056,959779,32560,4956,8.4,3482,5061,8.5,3479,73635,116691,12.2,21039,85674,118234,12.3,-1543,45330,59242,4.5,3.4,24.4
2010,California,-2.7,581224,12463214,580226,74886,10,54411,80810,10.8,54251,973388,1554612,12.5,339689,1315287,1895513,15.2,-340901,591475,747282,4.7,4.7,25
2010,Colorado,-2.1,101267,1940711,91109,14136,10.8,9352,15187,11.6,9340,162891,264158,13.6,50323,212898,304007,15.7,-39849,105043,130161,5.2,4.7,27.2
2010,Connecticut,-1.6,51596,1448532,47389,6315,7.8,4515,7009,8.7,4509,103558,155154,10.7,28282,131057,178446,12.3,-23292,64300,80366,3.6,3.3,21.4
2010,Delaware,-2.4,15812,362546,14943,1905,8.8,1293,2151,10,1293,24877,40689,11.2,6802,34542,49485,13.6,-8796,17005,21470,4.4,4.1,22.4
2010,District of Columbia,0.3,19764,475054,13527,1948,9.9,880,1618,8.2,879,38075,57839,12.2,5860,42977,56504,11.9,1335,15585,19921,4.2,2.8,23.8
2010,Florida,-0.3,394858,6402324,325938,50482,11.9,34794,51611,12.2,34729,576324,971182,15.2,190846,667502,993440,15.5,-22258,336332,423077,6.2,5.1,30.4
2010,Geogia,-1.5,163902,3334780,148651,18983,9.8,13897,21224,11,13860,261749,425651,12.8,86003,328808,477459,14.3,-51808,146487,192051,4.9,4.5,25.6
2010,Hawaii,-1.8,21209,478938,19619,2321,7.9,1645,2596,8.9,1644,34690,55899,11.7,11002,45240,64859,13.5,-8960,22764,29173,4.4,4.1,23.4
2010,Idaho,-1.6,23135,491316,20022,3733,9.8,2772,4318,11.3,2761,42355,65490,13.3,12104,53120,73142,14.9,-7652,31109,37767,4.7,4.1,26.6
2010,Illinois,-2.5,196508,5014064,191358,24500,8.9,15687,25964,9.4,15636,353636,550144,11,104173,487244,678602,13.5,-128458,216836,275846,3.9,3.8,22
2010,Indiana,-1.9,82856,2407414,85078,9967,7.5,7136,11004,8.3,7121,186936,269792,11.2,52199,229296,314374,13.1,-44582,98223,131554,3.4,3.5,22.4
2010,Iowa,-1.6,39343,1256675,39006,5189,7.1,3330,5224,7.2,3324,89303,128646,10.2,24860,109710,148716,11.8,-20070,55740,72787,3.1,3.1,20.4
2010,Kansas,-2.2,39340,1112150,40209,5150,7.6,3651,5507,8.2,3639,80232,119572,10.8,21631,103905,144114,13,-24542,52476,67257,3.5,3.6,21.6
2010,Kentucky,-1.3,62695,1455388,51005,6557,7.9,4604,7015,8.5,4595,108036,170731,11.7,31448,138508,189513,13,-18782,61703,82367,4.3,3.5,23.4
2010,Louisiana,-2.2,66495,1597064,54274,7837,8.3,5194,7619,8.1,5180,119144,185639,11.6,34842,165794,220068,13.8,-34429,73129,94735,4.2,3.4,23.2
2010,Maine,-1.4,19651,474718,16923,3044,8.7,1854,3098,8.8,1854,31892,51543,10.9,9039,41396,58319,12.3,-6776,28322,35009,4.1,3.6,21.8
2010,Maryland,-2,83263,2090295,78165,10560,8.8,7003,11543,9.6,6976,163611,246874,11.8,40165,210236,288401,13.8,-41527,94482,119965,4,3.7,23.6
2010,Massachusetts,-0.9,109569,2909517,89991,12824,8.4,8215,13164,8.7,8183,220839,330408,11.4,50162,267868,357859,12.3,-27451,120173,151804,3.8,3.1,22.8
2010,Michigan,-2.2,130494,3308320,136640,15361,7.9,11583,18291,9.4,11572,270218,400712,12.1,78427,336148,472788,14.3,-72076,149650,193215,3.9,4.1,24.2
2010,Minnesota,-0.8,95094,2362890,86362,10649,8.4,6569,11055,8.7,6568,175104,270198,11.4,42835,202583,288945,12.2,-18747,99643,127073,4,3.7,22.8
2010,Mississippi,-1.8,34658,882239,28934,4407,8.1,3216,4596,8.4,3209,61657,96315,10.9,18548,83134,112068,12.7,-15753,41317,54554,3.9,3.3,21.8
2010,Missouri,-2.2,92617,2310166,79042,12186,9.1,8403,12479,9.4,8379,166822,259439,11.2,47758,230245,309287,13.4,-49848,101878,133147,4,3.4,22.4
2010,Montana,-0.7,15389,335519,11351,2804,9,1853,3035,9.8,1853,26030,41419,12.3,7397,32312,43663,13,-2244,26282,30891,4.6,3.4,24.6
